2026-02-04 22:10:47.642 [main] INFO  github.rikacelery.MainKt - jobfile: list.conf, postprocessor:postprocessor.json ::invokeSuspend
2026-02-04 22:13:45.555 [DefaultDispatcher-worker-32] DEBUG github.rikacelery.v2.Session - [Arrebo1] Segment 73 downloaded, size=476KB ::invokeSuspend
2026-02-04 22:13:45.574 [DefaultDispatcher-worker-65] DEBUG github.rikacelery.v2.Session - [baby-yaya20] Segment 73 downloaded, size=567KB ::invokeSuspend
2026-02-04 22:13:45.575 [DefaultDispatcher-worker-42] DEBUG github.rikacelery.v2.Session - [Luminous4173] Segment 81 downloaded, size=646KB ::invokeSuspend
2026-02-04 22:13:45.613 [DefaultDispatcher-worker-7] DEBUG github.rikacelery.v2.Session - [202509yoyo] Segment 74 downloaded, size=514KB ::invokeSuspend
2026-02-04 22:13:45.723 [DefaultDispatcher-worker-50] DEBUG github.rikacelery.v2.Session - [baobei-527] Segment 64 downloaded, size=926KB ::invokeSuspend
2026-02-04 22:13:45.725 [DefaultDispatcher-worker-33] DEBUG github.rikacelery.v2.Session - [shuimitao520] Segment 69 downloaded, size=527KB ::invokeSuspend
2026-02-04 22:13:46.196 [DefaultDispatcher-worker-58] DEBUG github.rikacelery.v2.Session - [xx9938] Segment 81 downloaded, size=493KB ::invokeSuspend
2026-02-04 22:13:46.228 [DefaultDispatcher-worker-58] DEBUG github.rikacelery.v2.Session - [xi-xii] Segment 71 downloaded, size=599KB ::invokeSuspend
2026-02-04 22:13:46.253 [DefaultDispatcher-worker-9] DEBUG github.rikacelery.v2.Session - [Eira-xue] Segment 79 downloaded, size=639KB ::invokeSuspend
2026-02-04 22:13:46.297 [DefaultDispatcher-worker-66] DEBUG github.rikacelery.v2.Session - [Sue101010] Segment 71 downloaded, size=2097KB ::invokeSuspend
2026-02-04 22:13:46.308 [DefaultDispatcher-worker-78] DEBUG github.rikacelery.v2.Session - [Queenbb88] Segment 71 downloaded, size=1385KB ::invokeSuspend
2026-02-04 22:13:46.339 [DefaultDispatcher-worker-53] DEBUG github.rikacelery.v2.Session - [qianqian_] Segment 71 downloaded, size=886KB ::invokeSuspend
2026-02-04 22:13:46.356 [DefaultDispatcher-worker-35] DEBUG github.rikacelery.v2.Session - [Lucy-cici] Memory: 252MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=71, emittedIndex=70, index=70 ::emit
2026-02-04 22:13:46.379 [DefaultDispatcher-worker-9] DEBUG github.rikacelery.v2.Session - [Abiutmm] Segment 71 downloaded, size=1395KB ::invokeSuspend
2026-02-04 22:13:46.398 [DefaultDispatcher-worker-39] DEBUG github.rikacelery.v2.Session - [petoys] Segment 62 downloaded, size=532KB ::invokeSuspend
2026-02-04 22:13:46.450 [DefaultDispatcher-worker-22] DEBUG github.rikacelery.v2.Session - [Dancing-Coco12] Segment 71 downloaded, size=1357KB ::invokeSuspend
2026-02-04 22:13:46.465 [DefaultDispatcher-worker-9] DEBUG github.rikacelery.v2.Session - [Lucy-cici] Segment 70 downloaded, size=538KB ::invokeSuspend
2026-02-04 22:13:46.494 [DefaultDispatcher-worker-70] DEBUG github.rikacelery.v2.Session - [-XiaoYu-777] Memory: 270MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=71, emittedIndex=70, index=70 ::emit
2026-02-04 22:13:46.522 [DefaultDispatcher-worker-25] DEBUG github.rikacelery.v2.Session - [Tangbao-Baby] Memory: 272MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=71, emittedIndex=70, index=70 ::emit
2026-02-04 22:13:46.538 [DefaultDispatcher-worker-4] DEBUG github.rikacelery.v2.Session - [eulallA] Segment 73 downloaded, size=1871KB ::invokeSuspend
2026-02-04 22:13:46.580 [DefaultDispatcher-worker-12] DEBUG github.rikacelery.v2.Session - [Aster_Hoa] Segment 49 downloaded, size=979KB ::invokeSuspend
2026-02-04 22:13:46.590 [DefaultDispatcher-worker-5] DEBUG github.rikacelery.v2.Session - [KKEHBYBA] Segment 75 downloaded, size=1508KB ::invokeSuspend
2026-02-04 22:13:46.610 [DefaultDispatcher-worker-74] DEBUG github.rikacelery.v2.Session - [-XiaoYu-777] Segment 70 downloaded, size=492KB ::invokeSuspend
2026-02-04 22:13:46.642 [DefaultDispatcher-worker-65] DEBUG github.rikacelery.v2.Session - [Tangbao-Baby] Segment 70 downloaded, size=487KB ::invokeSuspend
2026-02-04 22:13:46.643 [DefaultDispatcher-worker-76] DEBUG github.rikacelery.v2.Session - [Meng_777] Segment 78 downloaded, size=490KB ::invokeSuspend
2026-02-04 22:13:46.728 [DefaultDispatcher-worker-65] DEBUG github.rikacelery.v2.Session - [Sinicoco] Segment 75 downloaded, size=1489KB ::invokeSuspend
2026-02-04 22:13:46.806 [DefaultDispatcher-worker-77] DEBUG github.rikacelery.v2.Session - [xiaoLI-2025] Segment 72 downloaded, size=482KB ::invokeSuspend
2026-02-04 22:13:46.872 [DefaultDispatcher-worker-77] DEBUG github.rikacelery.v2.Session - [lsevenlll] Segment 77 downloaded, size=510KB ::invokeSuspend
2026-02-04 22:13:46.874 [DefaultDispatcher-worker-7] DEBUG github.rikacelery.v2.Session - [Avicc] Segment 72 downloaded, size=1401KB ::invokeSuspend
2026-02-04 22:13:47.265 [DefaultDispatcher-worker-7] DEBUG github.rikacelery.v2.Session - [miaomijiang] Segment 71 downloaded, size=468KB ::invokeSuspend
2026-02-04 22:13:47.409 [DefaultDispatcher-worker-26] DEBUG github.rikacelery.v2.Session - [AwareStaining] Memory: 322MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=41, emittedIndex=40, index=40 ::emit
2026-02-04 22:13:47.447 [DefaultDispatcher-worker-69] DEBUG github.rikacelery.v2.Session - [tt50256] Segment 39 downloaded, size=5115KB ::invokeSuspend
2026-02-04 22:13:47.452 [DefaultDispatcher-worker-65] DEBUG github.rikacelery.v2.Session - [Lenai-] Memory: 334MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=71, emittedIndex=70, index=70 ::emit
2026-02-04 22:13:47.513 [DefaultDispatcher-worker-61] DEBUG github.rikacelery.v2.Session - [ladyfengyeS010] Segment 73 downloaded, size=505KB ::invokeSuspend
2026-02-04 22:13:47.533 [DefaultDispatcher-worker-30] DEBUG github.rikacelery.v2.Session - [Onefiona] Segment 72 downloaded, size=478KB ::invokeSuspend
2026-02-04 22:13:47.538 [DefaultDispatcher-worker-51] DEBUG github.rikacelery.v2.Session - [Hcup_Zhizhi] Segment 68 downloaded, size=445KB ::invokeSuspend
2026-02-04 22:13:47.545 [DefaultDispatcher-worker-36] DEBUG github.rikacelery.v2.Session - [AwareStaining] Segment 40 downloaded, size=1343KB ::invokeSuspend
2026-02-04 22:13:47.580 [DefaultDispatcher-worker-18] DEBUG github.rikacelery.v2.Session - [Lenai-] Segment 70 downloaded, size=1499KB ::invokeSuspend
2026-02-04 22:13:47.586 [DefaultDispatcher-worker-78] DEBUG github.rikacelery.v2.Session - [xixi_mm] Segment 71 downloaded, size=479KB ::invokeSuspend
2026-02-04 22:13:47.595 [DefaultDispatcher-worker-53] DEBUG github.rikacelery.v2.Session - [Adelaideccc] Memory: 353MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=51, emittedIndex=50, index=50 ::emit
2026-02-04 22:13:47.610 [DefaultDispatcher-worker-76] DEBUG github.rikacelery.v2.Session - [TuTu-077] Segment 76 downloaded, size=647KB ::invokeSuspend
2026-02-04 22:13:47.640 [DefaultDispatcher-worker-3] DEBUG github.rikacelery.v2.Session - [Hcup_Zhizhi] Segment 69 downloaded, size=540KB ::invokeSuspend
2026-02-04 22:13:47.675 [DefaultDispatcher-worker-49] DEBUG github.rikacelery.v2.Session - [GG-BONG1] Segment 69 downloaded, size=807KB ::invokeSuspend
2026-02-04 22:13:47.700 [DefaultDispatcher-worker-24] DEBUG github.rikacelery.v2.Session - [Luminous4173] Segment 82 downloaded, size=644KB ::invokeSuspend
2026-02-04 22:13:47.703 [DefaultDispatcher-worker-35] DEBUG github.rikacelery.v2.Session - [Arrebo1] Segment 74 downloaded, size=474KB ::invokeSuspend
2026-02-04 22:13:47.706 [DefaultDispatcher-worker-63] DEBUG github.rikacelery.v2.Session - [baby-yaya20] Segment 74 downloaded, size=561KB ::invokeSuspend
2026-02-04 22:13:47.715 [DefaultDispatcher-worker-45] DEBUG github.rikacelery.v2.Session - [Adelaideccc] Segment 50 downloaded, size=1275KB ::invokeSuspend
2026-02-04 22:13:47.773 [DefaultDispatcher-worker-12] DEBUG github.rikacelery.v2.Session - [yuanbao_a] Segment 72 downloaded, size=496KB ::invokeSuspend
2026-02-04 22:13:47.816 [DefaultDispatcher-worker-35] DEBUG github.rikacelery.v2.Session - [202509yoyo] Segment 75 downloaded, size=523KB ::invokeSuspend
2026-02-04 22:13:47.833 [DefaultDispatcher-worker-66] DEBUG github.rikacelery.v2.Session - [shuimitao520] Memory: 381MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=71, emittedIndex=70, index=70 ::emit
2026-02-04 22:13:47.947 [DefaultDispatcher-worker-5] DEBUG github.rikacelery.v2.Session - [shuimitao520] Segment 70 downloaded, size=505KB ::invokeSuspend
2026-02-04 22:13:48.240 [DefaultDispatcher-worker-62] DEBUG github.rikacelery.v2.Session - [xiaoLI-2025] Segment 73 downloaded, size=446KB ::invokeSuspend
2026-02-04 22:13:48.249 [DefaultDispatcher-worker-56] DEBUG github.rikacelery.v2.Session - [Eira-xue] Memory: 389MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=81, emittedIndex=80, index=80 ::emit
2026-02-04 22:13:48.269 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [Avicc] Segment 73 downloaded, size=1425KB ::invokeSuspend
2026-02-04 22:13:48.346 [DefaultDispatcher-worker-21] DEBUG github.rikacelery.v2.Session - [xi-xii] Segment 72 downloaded, size=603KB ::invokeSuspend
2026-02-04 22:13:48.368 [DefaultDispatcher-worker-74] DEBUG github.rikacelery.v2.Session - [xx9938] Segment 82 downloaded, size=494KB ::invokeSuspend
2026-02-04 22:13:48.375 [DefaultDispatcher-worker-2] DEBUG github.rikacelery.v2.Session - [Eira-xue] Segment 80 downloaded, size=650KB ::invokeSuspend
2026-02-04 22:13:48.421 [DefaultDispatcher-worker-21] DEBUG github.rikacelery.v2.Session - [lsevenlll] Segment 78 downloaded, size=541KB ::invokeSuspend
2026-02-04 22:13:48.446 [DefaultDispatcher-worker-21] DEBUG github.rikacelery.v2.Session - [qianqian_] Segment 72 downloaded, size=465KB ::invokeSuspend
2026-02-04 22:13:48.447 [DefaultDispatcher-worker-45] DEBUG github.rikacelery.v2.Session - [agmer0500] Segment 56 downloaded, size=958KB ::invokeSuspend
2026-02-04 22:13:48.460 [DefaultDispatcher-worker-65] DEBUG github.rikacelery.v2.Session - [Tangbao-Baby] Segment 71 downloaded, size=492KB ::invokeSuspend
2026-02-04 22:13:48.512 [DefaultDispatcher-worker-3] DEBUG github.rikacelery.v2.Session - [Abiutmm] Segment 72 downloaded, size=1346KB ::invokeSuspend
2026-02-04 22:13:48.531 [DefaultDispatcher-worker-40] DEBUG github.rikacelery.v2.Session - [Dancing-Coco12] Segment 72 downloaded, size=1450KB ::invokeSuspend
2026-02-04 22:13:48.533 [DefaultDispatcher-worker-31] DEBUG github.rikacelery.v2.Scheduler - start qingqing-ss ::invokeSuspend
2026-02-04 22:13:48.533 [DefaultDispatcher-worker-31] INFO  github.rikacelery.v2.Session - [+] start recording qingqing-ss(233112709) q:raw(want raw) open:true ::start
2026-02-04 22:13:48.551 [DefaultDispatcher-worker-42] DEBUG github.rikacelery.v2.Session - [Aster_Hoa] Memory: 430MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=51, emittedIndex=50, index=50 ::emit
2026-02-04 22:13:48.576 [DefaultDispatcher-worker-42] DEBUG github.rikacelery.v2.Session - [Queenbb88] Segment 72 downloaded, size=1412KB ::invokeSuspend
2026-02-04 22:13:48.632 [DefaultDispatcher-worker-32] DEBUG github.rikacelery.v2.Session - [Lucy-cici] Segment 71 downloaded, size=615KB ::invokeSuspend
2026-02-04 22:13:48.658 [DefaultDispatcher-worker-55] DEBUG github.rikacelery.v2.Session - [Sue101010] Segment 72 downloaded, size=1964KB ::invokeSuspend
2026-02-04 22:13:48.662 [DefaultDispatcher-worker-32] DEBUG github.rikacelery.v2.Session - [Aster_Hoa] Segment 50 downloaded, size=502KB ::invokeSuspend
2026-02-04 22:13:48.700 [DefaultDispatcher-worker-43] DEBUG github.rikacelery.v2.Session - [KKEHBYBA] Segment 76 downloaded, size=1484KB ::invokeSuspend
2026-02-04 22:13:48.729 [DefaultDispatcher-worker-54] DEBUG github.rikacelery.v2.Session - [-XiaoYu-777] Segment 71 downloaded, size=479KB ::invokeSuspend
2026-02-04 22:13:48.736 [DefaultDispatcher-worker-14] DEBUG github.rikacelery.v2.Session - [petoys] Segment 63 downloaded, size=534KB ::invokeSuspend
2026-02-04 22:13:48.776 [DefaultDispatcher-worker-57] DEBUG github.rikacelery.v2.Session - [Meng_777] Segment 79 downloaded, size=474KB ::invokeSuspend
2026-02-04 22:13:48.816 [DefaultDispatcher-worker-33] DEBUG github.rikacelery.v2.Session - [qingqing-ss] Memory: 461MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=4, emittedIndex=0, index=0 ::emit
2026-02-04 22:13:48.875 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [eulallA] Segment 74 downloaded, size=1150KB ::invokeSuspend
2026-02-04 22:13:48.880 [DefaultDispatcher-worker-56] DEBUG github.rikacelery.v2.Session - [Sinicoco] Segment 76 downloaded, size=1515KB ::invokeSuspend
2026-02-04 22:13:48.937 [DefaultDispatcher-worker-41] DEBUG github.rikacelery.v2.Session - [qingqing-ss] Segment 3 downloaded, size=610KB ::invokeSuspend
2026-02-04 22:13:48.976 [DefaultDispatcher-worker-59] DEBUG github.rikacelery.v2.Session - [qingqing-ss] Segment 1 downloaded, size=514KB ::invokeSuspend
2026-02-04 22:13:49.054 [DefaultDispatcher-worker-68] DEBUG github.rikacelery.v2.Session - [qingqing-ss] Segment 0 downloaded, size=1KB ::invokeSuspend
2026-02-04 22:13:49.055 [DefaultDispatcher-worker-43] DEBUG github.rikacelery.v2.Session - [qingqing-ss] Segment 2 downloaded, size=513KB ::invokeSuspend
2026-02-04 22:13:49.212 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [yuanbao_a] Segment 73 downloaded, size=462KB ::invokeSuspend
2026-02-04 22:13:49.314 [DefaultDispatcher-worker-75] DEBUG github.rikacelery.v2.Session - [202509yoyo] Segment 76 downloaded, size=523KB ::invokeSuspend
2026-02-04 22:13:49.376 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [baobei-527] Segment 65 downloaded, size=531KB ::invokeSuspend
2026-02-04 22:13:49.425 [DefaultDispatcher-worker-70] DEBUG github.rikacelery.v2.Session - [shuimitao520] Segment 71 downloaded, size=478KB ::invokeSuspend
2026-02-04 22:13:49.461 [DefaultDispatcher-worker-71] DEBUG github.rikacelery.v2.Session - [baobei-527] Segment 66 downloaded, size=536KB ::invokeSuspend
2026-02-04 22:13:49.559 [DefaultDispatcher-worker-52] DEBUG github.rikacelery.v2.Session - [Hcup_Zhizhi] Memory: 151MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=71, emittedIndex=70, index=70 ::emit
2026-02-04 22:13:49.629 [DefaultDispatcher-worker-58] DEBUG github.rikacelery.v2.Session - [ladyfengyeS010] Segment 74 downloaded, size=546KB ::invokeSuspend
2026-02-04 22:13:49.668 [DefaultDispatcher-worker-56] DEBUG github.rikacelery.v2.Session - [Onefiona] Segment 73 downloaded, size=480KB ::invokeSuspend
2026-02-04 22:13:49.678 [DefaultDispatcher-worker-24] DEBUG github.rikacelery.v2.Session - [Hcup_Zhizhi] Segment 70 downloaded, size=581KB ::invokeSuspend
2026-02-04 22:13:49.682 [DefaultDispatcher-worker-40] DEBUG github.rikacelery.v2.Session - [GG-BONG1] Memory: 161MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=71, emittedIndex=70, index=70 ::emit
2026-02-04 22:13:49.690 [DefaultDispatcher-worker-56] DEBUG github.rikacelery.v2.Session - [miaomijiang] Segment 72 downloaded, size=469KB ::invokeSuspend
2026-02-04 22:13:49.720 [DefaultDispatcher-worker-21] DEBUG github.rikacelery.v2.Session - [Lenai-] Segment 71 downloaded, size=1188KB ::invokeSuspend
2026-02-04 22:13:49.724 [DefaultDispatcher-worker-75] DEBUG github.rikacelery.v2.Session - [TuTu-077] Segment 77 downloaded, size=640KB ::invokeSuspend
2026-02-04 22:13:49.800 [DefaultDispatcher-worker-13] DEBUG github.rikacelery.v2.Session - [GG-BONG1] Segment 70 downloaded, size=899KB ::invokeSuspend
2026-02-04 22:13:49.815 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [baby-yaya20] Segment 75 downloaded, size=560KB ::invokeSuspend
2026-02-04 22:13:49.816 [DefaultDispatcher-worker-21] DEBUG github.rikacelery.v2.Session - [Luminous4173] Segment 83 downloaded, size=647KB ::invokeSuspend
2026-02-04 22:13:49.833 [DefaultDispatcher-worker-34] DEBUG github.rikacelery.v2.Session - [xixi_mm] Segment 72 downloaded, size=510KB ::invokeSuspend
2026-02-04 22:13:49.840 [DefaultDispatcher-worker-39] DEBUG github.rikacelery.v2.Session - [Adelaideccc] Segment 51 downloaded, size=1218KB ::invokeSuspend
2026-02-04 22:13:49.847 [DefaultDispatcher-worker-3] DEBUG github.rikacelery.v2.Session - [Arrebo1] Segment 75 downloaded, size=482KB ::invokeSuspend
2026-02-04 22:13:50.102 [DefaultDispatcher-worker-15] DEBUG github.rikacelery.v2.Session - [Meng_777] Memory: 193MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=81, emittedIndex=80, index=80 ::emit
2026-02-04 22:13:50.221 [DefaultDispatcher-worker-31] DEBUG github.rikacelery.v2.Session - [Meng_777] Segment 80 downloaded, size=467KB ::invokeSuspend
2026-02-04 22:13:50.262 [DefaultDispatcher-worker-31] DEBUG github.rikacelery.v2.Session - [Tangbao-Baby] Segment 72 downloaded, size=507KB ::invokeSuspend
2026-02-04 22:13:50.279 [DefaultDispatcher-worker-56] DEBUG github.rikacelery.v2.Session - [-XiaoYu-777] Segment 72 downloaded, size=497KB ::invokeSuspend
2026-02-04 22:13:50.287 [DefaultDispatcher-worker-58] DEBUG github.rikacelery.v2.Session - [eulallA] Segment 75 downloaded, size=1689KB ::invokeSuspend
2026-02-04 22:13:50.353 [DefaultDispatcher-worker-18] DEBUG github.rikacelery.v2.Session - [Avicc] Segment 74 downloaded, size=1427KB ::invokeSuspend
2026-02-04 22:13:50.449 [DefaultDispatcher-worker-69] DEBUG github.rikacelery.v2.Session - [xi-xii] Segment 73 downloaded, size=562KB ::invokeSuspend
2026-02-04 22:13:50.452 [DefaultDispatcher-worker-14] DEBUG github.rikacelery.v2.Session - [xiaoLI-2025] Segment 74 downloaded, size=383KB ::invokeSuspend
2026-02-04 22:13:50.496 [DefaultDispatcher-worker-73] DEBUG github.rikacelery.v2.Session - [Eira-xue] Segment 81 downloaded, size=635KB ::invokeSuspend
2026-02-04 22:13:50.546 [DefaultDispatcher-worker-58] DEBUG github.rikacelery.v2.Session - [lsevenlll] Segment 79 downloaded, size=543KB ::invokeSuspend
2026-02-04 22:13:50.576 [DefaultDispatcher-worker-64] DEBUG github.rikacelery.v2.Session - [xx9938] Segment 83 downloaded, size=494KB ::invokeSuspend
2026-02-04 22:13:50.614 [DefaultDispatcher-worker-26] DEBUG github.rikacelery.v2.Session - [Dancing-Coco12] Segment 73 downloaded, size=1332KB ::invokeSuspend
2026-02-04 22:13:50.659 [DefaultDispatcher-worker-40] DEBUG github.rikacelery.v2.Session - [Abiutmm] Segment 73 downloaded, size=1423KB ::invokeSuspend
2026-02-04 22:13:50.696 [DefaultDispatcher-worker-74] DEBUG github.rikacelery.v2.Session - [qianqian_] Segment 73 downloaded, size=481KB ::invokeSuspend
2026-02-04 22:13:50.697 [DefaultDispatcher-worker-11] DEBUG github.rikacelery.v2.Session - [Queenbb88] Segment 73 downloaded, size=1322KB ::invokeSuspend
2026-02-04 22:13:50.778 [DefaultDispatcher-worker-25] DEBUG github.rikacelery.v2.Session - [Sue101010] Segment 73 downloaded, size=2065KB ::invokeSuspend
2026-02-04 22:13:50.797 [DefaultDispatcher-worker-40] DEBUG github.rikacelery.v2.Session - [Lucy-cici] Segment 72 downloaded, size=574KB ::invokeSuspend
2026-02-04 22:13:50.823 [DefaultDispatcher-worker-7] DEBUG github.rikacelery.v2.Session - [KKEHBYBA] Segment 77 downloaded, size=1488KB ::invokeSuspend
2026-02-04 22:13:50.868 [DefaultDispatcher-worker-52] DEBUG github.rikacelery.v2.Session - [petoys] Segment 64 downloaded, size=533KB ::invokeSuspend
2026-02-04 22:13:50.927 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [Sofia-168] Segment 21 downloaded, size=6253KB ::invokeSuspend
2026-02-04 22:13:51.216 [DefaultDispatcher-worker-2] DEBUG github.rikacelery.v2.Session - [GG-BONG1] Segment 71 downloaded, size=865KB ::invokeSuspend
2026-02-04 22:13:51.229 [DefaultDispatcher-worker-5] DEBUG github.rikacelery.v2.Session - [Luminous4173] Segment 84 downloaded, size=671KB ::invokeSuspend
2026-02-04 22:13:51.246 [DefaultDispatcher-worker-32] DEBUG github.rikacelery.v2.Session - [baby-yaya20] Segment 76 downloaded, size=543KB ::invokeSuspend
2026-02-04 22:13:51.251 [DefaultDispatcher-worker-13] DEBUG github.rikacelery.v2.Session - [xixi_mm] Segment 73 downloaded, size=456KB ::invokeSuspend
2026-02-04 22:13:51.255 [DefaultDispatcher-worker-63] DEBUG github.rikacelery.v2.Session - [Adelaideccc] Segment 52 downloaded, size=1357KB ::invokeSuspend
2026-02-04 22:13:51.284 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [Arrebo1] Segment 76 downloaded, size=481KB ::invokeSuspend
2026-02-04 22:13:51.361 [DefaultDispatcher-worker-15] DEBUG github.rikacelery.v2.Session - [yuanbao_a] Segment 74 downloaded, size=478KB ::invokeSuspend
2026-02-04 22:13:51.374 [DefaultDispatcher-worker-56] DEBUG github.rikacelery.v2.Session - [202509yoyo] Segment 77 downloaded, size=516KB ::invokeSuspend
2026-02-04 22:13:51.411 [DefaultDispatcher-worker-29] DEBUG github.rikacelery.v2.Session - [_Bonnie__] Segment 22 downloaded, size=2197KB ::invokeSuspend
2026-02-04 22:13:51.447 [DefaultDispatcher-worker-29] DEBUG github.rikacelery.v2.Session - [baobei-527] Segment 67 downloaded, size=526KB ::invokeSuspend
2026-02-04 22:13:51.450 [DefaultDispatcher-worker-9] DEBUG github.rikacelery.v2.Session - [tt50256] Memory: 331MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=41, emittedIndex=40, index=40 ::emit
2026-02-04 22:13:51.515 [DefaultDispatcher-worker-9] DEBUG github.rikacelery.v2.Session - [miaomijiang] Segment 73 downloaded, size=470KB ::invokeSuspend
2026-02-04 22:13:51.625 [DefaultDispatcher-worker-62] DEBUG github.rikacelery.v2.Session - [tt50256] Segment 40 downloaded, size=5211KB ::invokeSuspend
2026-02-04 22:13:51.648 [DefaultDispatcher-worker-62] DEBUG github.rikacelery.v2.Session - [shuimitao520] Segment 72 downloaded, size=539KB ::invokeSuspend
2026-02-04 22:13:51.744 [DefaultDispatcher-worker-6] DEBUG github.rikacelery.v2.Session - [ladyfengyeS010] Segment 76 downloaded, size=526KB ::invokeSuspend
2026-02-04 22:13:51.783 [DefaultDispatcher-worker-73] DEBUG github.rikacelery.v2.Session - [Onefiona] Segment 74 downloaded, size=440KB ::invokeSuspend
2026-02-04 22:13:51.793 [DefaultDispatcher-worker-32] DEBUG github.rikacelery.v2.Session - [Hcup_Zhizhi] Segment 71 downloaded, size=577KB ::invokeSuspend
2026-02-04 22:13:51.829 [DefaultDispatcher-worker-72] DEBUG github.rikacelery.v2.Session - [Lenai-] Segment 72 downloaded, size=1423KB ::invokeSuspend
2026-02-04 22:13:51.832 [DefaultDispatcher-worker-53] DEBUG github.rikacelery.v2.Session - [ladyfengyeS010] Segment 75 downloaded, size=560KB ::invokeSuspend
2026-02-04 22:13:51.927 [DefaultDispatcher-worker-53] DEBUG github.rikacelery.v2.Session - [Lenai-] Segment 73 downloaded, size=1438KB ::invokeSuspend
2026-02-04 22:13:51.936 [DefaultDispatcher-worker-71] DEBUG github.rikacelery.v2.Session - [TuTu-077] Segment 78 downloaded, size=647KB ::invokeSuspend
2026-02-04 22:13:52.129 [DefaultDispatcher-worker-44] DEBUG github.rikacelery.v2.Scheduler - start Lovelyanan ::invokeSuspend
2026-02-04 22:13:52.129 [DefaultDispatcher-worker-44] INFO  github.rikacelery.v2.Session - [+] start recording Lovelyanan(217011893) q:raw(want raw) open:true ::start
2026-02-04 22:13:52.198 [DefaultDispatcher-worker-27] DEBUG github.rikacelery.v2.Session - [Sue101010] Segment 74 downloaded, size=2220KB ::invokeSuspend
2026-02-04 22:13:52.226 [DefaultDispatcher-worker-48] DEBUG github.rikacelery.v2.Session - [Lucy-cici] Segment 73 downloaded, size=564KB ::invokeSuspend
2026-02-04 22:13:52.252 [DefaultDispatcher-worker-28] DEBUG github.rikacelery.v2.Session - [Queenbb88] Segment 74 downloaded, size=1406KB ::invokeSuspend
2026-02-04 22:13:52.279 [DefaultDispatcher-worker-23] DEBUG github.rikacelery.v2.Session - [petoys] Segment 65 downloaded, size=534KB ::invokeSuspend
2026-02-04 22:13:52.337 [DefaultDispatcher-worker-49] DEBUG github.rikacelery.v2.Session - [Lovelyanan] Memory: 411MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=3, emittedIndex=0, index=0 ::emit
2026-02-04 22:13:52.337 [DefaultDispatcher-worker-65] INFO  github.rikacelery.utils.ClientManager - create direct client key=Lovelyanan ::clientDirect
2026-02-04 22:13:52.373 [DefaultDispatcher-worker-39] DEBUG github.rikacelery.v2.Session - [KKEHBYBA] Segment 78 downloaded, size=1525KB ::invokeSuspend
2026-02-04 22:13:52.407 [DefaultDispatcher-worker-44] DEBUG github.rikacelery.v2.Session - [eulallA] Segment 76 downloaded, size=1268KB ::invokeSuspend
2026-02-04 22:13:52.434 [DefaultDispatcher-worker-71] DEBUG github.rikacelery.v2.Session - [Lovelyanan] Segment 0 downloaded, size=1KB ::invokeSuspend
2026-02-04 22:13:52.517 [DefaultDispatcher-worker-1] DEBUG github.rikacelery.v2.Session - [Meng_777] Segment 81 downloaded, size=495KB ::invokeSuspend
2026-02-04 22:13:52.527 [DefaultDispatcher-worker-35] DEBUG github.rikacelery.v2.Session - [-XiaoYu-777] Segment 73 downloaded, size=472KB ::invokeSuspend
2026-02-04 22:13:52.539 [DefaultDispatcher-worker-26] DEBUG github.rikacelery.v2.Session - [lsevenlll] Memory: 430MB/1988MB, pending.size=0, readyToEmit.size=0, nextIndex=81, emittedIndex=80, index=80 ::emit
2026-02-04 22:13:52.543 [DefaultDispatcher-worker-25] DEBUG github.rikacelery.v2.Session - [Sinicoco] Segment 77 downloaded, size=1479KB ::invokeSuspend
2026-02-04 22:13:52.571 [DefaultDispatcher-worker-1] DEBUG github.rikacelery.v2.Session - [Avicc] Segment 75 downloaded, size=1341KB ::invokeSuspend
2026-02-04 22:13:52.573 [DefaultDispatcher-worker-68] DEBUG github.rikacelery.v2.Session - [xi-xii] Segment 74 downloaded, size=569KB ::invokeSuspend
2026-02-04 22:13:52.638 [DefaultDispatcher-worker-57] DEBUG github.rikacelery.v2.Session - [Sinicoco] Segment 78 downloaded, size=1518KB ::invokeSuspend
